,_id,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating
1563,18611535,10.0,10.0,10.0,10.0,9.0,9.0,94.0
1564,18620288,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1565,18682987,10.0,10.0,10.0,9.0,10.0,9.0,94.0
1566,18772566,10.0,10.0,8.0,10.0,10.0,10.0,100.0
1567,18917356,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1568,1915001,10.0,10.0,10.0,10.0,9.0,10.0,97.0
1569,19220115,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1570,19320618,,,,,,,
1571,19426217,9.0,9.0,9.0,9.0,9.0,9.0,91.0
1572,19469971,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1573,18377036,10.0,9.0,10.0,10.0,9.0,9.0,95.0
1574,18315277,9.0,8.0,9.0,9.0,10.0,8.0,82.0
1575,18407251,10.0,9.0,10.0,10.0,9.0,10.0,96.0
1576,18730346,9.0,9.0,9.0,9.0,9.0,9.0,86.0
1577,18776184,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1578,19018752,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1579,19044796,10.0,10.0,10.0,10.0,10.0,9.0,98.0
1580,1910291,10.0,10.0,10.0,10.0,10.0,10.0,94.0
1581,19117590,8.0,10.0,7.0,10.0,10.0,5.0,90.0
1582,19137059,7.0,7.0,8.0,8.0,9.0,8.0,82.0
1583,193105,10.0,10.0,10.0,10.0,10.0,9.0,96.0
1584,19405074,8.0,8.0,9.0,9.0,9.0,9.0,81.0
1585,19501264,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1586,19764243,,,,,,,
1587,18574397,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1588,18586018,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1589,18848869,10.0,8.0,9.0,10.0,9.0,9.0,91.0
1590,18859786,10.0,9.0,10.0,10.0,10.0,10.0,98.0
1591,19086528,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1592,19104230,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1593,1925519,6.0,2.0,6.0,6.0,10.0,6.0,20.0
1594,19265750,9.0,10.0,10.0,10.0,10.0,9.0,92.0
1595,18487499,9.0,9.0,7.0,9.0,10.0,9.0,80.0
1596,18527139,9.0,8.0,10.0,10.0,9.0,10.0,93.0
1597,18571579,10.0,9.0,10.0,10.0,9.0,10.0,100.0
1598,18769857,10.0,10.0,10.0,10.0,9.0,9.0,93.0
1599,18841207,10.0,10.0,10.0,10.0,8.0,9.0,97.0
1600,18935312,10.0,8.0,10.0,10.0,10.0,10.0,100.0
1601,18999236,9.0,8.0,9.0,9.0,9.0,9.0,85.0
1602,19049757,10.0,10.0,9.0,10.0,10.0,9.0,95.0
1603,19063118,10.0,10.0,10.0,10.0,9.0,10.0,97.0
1604,19083972,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1605,191079,10.0,9.0,10.0,10.0,10.0,9.0,95.0
1606,19213844,9.0,9.0,9.0,9.0,10.0,9.0,89.0
1607,19249207,,,,,,,
1608,19304849,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1609,19536693,9.0,9.0,9.0,9.0,9.0,9.0,84.0
1610,19616417,,,,,,,
1611,19653176,,,,,,,
1612,19654540,,,,,,,
1613,19789278,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1614,19853110,,,,,,,
1615,19866204,9.0,9.0,9.0,9.0,8.0,8.0,87.0
1616,19869291,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1617,19904358,9.0,10.0,10.0,10.0,10.0,10.0,100.0
1618,18360303,10.0,8.0,10.0,6.0,10.0,8.0,100.0
1619,18366332,,,,,,,
1620,18386381,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1621,18485581,10.0,10.0,10.0,10.0,9.0,10.0,96.0
1622,18748105,8.0,8.0,8.0,7.0,9.0,8.0,80.0
1623,18793287,10.0,10.0,10.0,10.0,9.0,9.0,94.0
1624,18841656,9.0,9.0,10.0,9.0,10.0,10.0,95.0
1625,18954080,10.0,8.0,10.0,10.0,10.0,10.0,100.0
1626,19061599,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1627,19100444,9.0,10.0,10.0,10.0,10.0,10.0,94.0
1628,19197922,9.0,8.0,10.0,10.0,9.0,9.0,89.0
1629,19259702,,,,,,,
1630,1932651,9.0,8.0,9.0,10.0,10.0,8.0,85.0
1631,19337464,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1632,19380085,9.0,10.0,10.0,10.0,10.0,9.0,95.0
1633,19396377,10.0,10.0,10.0,10.0,9.0,10.0,100.0
1634,1944996,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1635,19486889,9.0,8.0,10.0,9.0,9.0,9.0,86.0
1636,19536219,,,,,,,
1637,19735591,10.0,10.0,9.0,10.0,10.0,10.0,100.0
1638,19900130,,,,,,,
1639,19920554,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1640,19158211,9.0,9.0,9.0,10.0,9.0,9.0,90.0
1641,19238057,9.0,9.0,10.0,10.0,9.0,10.0,93.0
1642,19309013,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1643,19373991,,,,,,,
1644,19416383,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1645,19499950,10.0,10.0,9.0,9.0,10.0,9.0,91.0
1646,19827778,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1647,19828845,8.0,9.0,9.0,9.0,7.0,9.0,80.0
1648,19929723,10.0,9.0,10.0,10.0,9.0,9.0,94.0
1649,18236691,,,,,,,
1650,19526091,10.0,10.0,10.0,10.0,10.0,9.0,93.0
1651,19585860,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1652,19678531,,,,,,,
1653,19704903,10.0,9.0,10.0,10.0,9.0,10.0,94.0
1654,19767452,10.0,9.0,10.0,10.0,10.0,10.0,97.0
1655,19807212,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1656,19825124,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1657,19880329,10.0,10.0,10.0,10.0,10.0,10.0,80.0
1658,19935458,9.0,9.0,9.0,9.0,10.0,9.0,89.0
1659,18277596,,,,,,,
1660,18333334,9.0,9.0,9.0,9.0,10.0,9.0,86.0
1661,18345625,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1662,18426634,,,,,,,
1663,18439011,8.0,9.0,9.0,9.0,10.0,8.0,85.0
1664,18569613,10.0,9.0,9.0,10.0,10.0,9.0,87.0
1665,18914730,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1666,19095535,9.0,9.0,9.0,9.0,9.0,9.0,83.0
1667,19134150,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1668,19241544,10.0,9.0,10.0,10.0,10.0,10.0,100.0
1669,19280475,,,,,,,
1670,19496193,10.0,10.0,9.0,10.0,9.0,9.0,94.0
1671,19559597,10.0,10.0,10.0,10.0,10.0,9.0,98.0
1672,19694143,10.0,10.0,10.0,9.0,10.0,10.0,100.0
1673,19750905,10.0,8.0,10.0,10.0,10.0,10.0,92.0
1674,19870743,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1675,19953862,9.0,8.0,9.0,9.0,9.0,9.0,87.0
1676,19845395,10.0,10.0,10.0,9.0,10.0,10.0,97.0
1677,19979892,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1678,19981060,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1679,18272882,10.0,9.0,10.0,10.0,10.0,10.0,96.0
1680,18294732,9.0,8.0,9.0,10.0,9.0,9.0,92.0
1681,18330450,9.0,9.0,9.0,9.0,10.0,9.0,89.0
1682,1844578,10.0,10.0,10.0,10.0,9.0,9.0,100.0
1683,18824084,,,,,,,
1684,18887229,,,,,,,
1685,18916525,10.0,10.0,10.0,10.0,9.0,10.0,100.0
1686,19014550,10.0,9.0,10.0,10.0,10.0,10.0,95.0
1687,19038282,10.0,9.0,10.0,10.0,10.0,10.0,98.0
1688,19094047,,,,,,,
1689,19098733,10.0,2.0,10.0,10.0,10.0,8.0,60.0
1690,19105533,10.0,9.0,10.0,10.0,10.0,10.0,90.0
1691,19149590,9.0,10.0,9.0,9.0,9.0,9.0,92.0
1692,19156662,,,,,,,
1693,19160496,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1694,19235160,,,,,,,
1695,19244141,9.0,10.0,10.0,9.0,9.0,10.0,87.0
1696,18253139,10.0,10.0,10.0,10.0,10.0,9.0,97.0
1697,18295520,7.0,9.0,8.0,8.0,9.0,7.0,78.0
1698,18512156,,,,,,,
1699,18849075,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1700,18917540,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1701,18918530,10.0,9.0,10.0,10.0,10.0,9.0,97.0
1702,19142081,,,,,,,
1703,19170546,10.0,10.0,10.0,10.0,10.0,9.0,94.0
1704,19178913,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1705,19253090,10.0,10.0,9.0,9.0,10.0,9.0,95.0
1706,1950395,10.0,10.0,10.0,10.0,10.0,9.0,100.0
1707,19557455,,,,,,,
1708,19585700,9.0,9.0,10.0,9.0,9.0,10.0,90.0
1709,19695963,,,,,,,
1710,19712132,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1711,19828489,9.0,8.0,10.0,10.0,9.0,9.0,86.0
1712,19846740,9.0,8.0,9.0,9.0,10.0,9.0,84.0
1713,18294310,10.0,9.0,10.0,9.0,10.0,9.0,93.0
1714,18240963,10.0,10.0,10.0,10.0,9.0,10.0,95.0
1715,18316061,10.0,10.0,10.0,10.0,9.0,10.0,100.0
1716,1836793,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1717,18421662,10.0,10.0,10.0,10.0,8.0,10.0,95.0
1718,18520551,8.0,7.0,9.0,9.0,9.0,8.0,72.0
1719,1897001,9.0,10.0,10.0,10.0,10.0,10.0,99.0
1720,19167153,,,,,,,
1721,19177584,10.0,10.0,10.0,10.0,10.0,8.0,89.0
1722,19246639,10.0,10.0,10.0,10.0,9.0,9.0,94.0
1723,19270950,9.0,10.0,9.0,9.0,9.0,9.0,89.0
1724,19366111,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1725,19441009,6.0,2.0,6.0,6.0,8.0,5.0,50.0
1726,19442650,10.0,10.0,10.0,9.0,10.0,10.0,100.0
1727,19559079,10.0,10.0,7.0,10.0,10.0,10.0,73.0
1728,19555586,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1729,19587001,10.0,10.0,10.0,10.0,9.0,10.0,96.0
1730,19664691,9.0,10.0,10.0,10.0,10.0,9.0,94.0
1731,19739919,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1732,19773917,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1733,19780732,9.0,9.0,9.0,9.0,10.0,9.0,88.0
1734,19976324,10.0,10.0,10.0,10.0,10.0,10.0,94.0
1735,1826858,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1736,18293288,10.0,10.0,10.0,9.0,9.0,9.0,94.0
1737,18353952,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1738,18387366,10.0,9.0,10.0,10.0,10.0,10.0,93.0
1739,18446434,10.0,8.0,10.0,10.0,10.0,8.0,90.0
1740,18617060,,,,,,,
1741,18704012,10.0,9.0,10.0,10.0,10.0,10.0,93.0
1742,1886978,10.0,10.0,10.0,10.0,8.0,10.0,95.0
1743,18944834,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1744,19165058,8.0,8.0,4.0,6.0,8.0,8.0,80.0
1745,19310295,10.0,10.0,10.0,10.0,9.0,10.0,97.0
1746,18585742,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1747,18415512,9.0,9.0,10.0,10.0,10.0,9.0,90.0
1748,1844208,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1749,18446380,10.0,9.0,10.0,10.0,8.0,10.0,93.0
1750,18809312,9.0,10.0,10.0,10.0,10.0,9.0,93.0
1751,18917022,8.0,8.0,9.0,10.0,10.0,7.0,80.0
1752,19037045,9.0,10.0,9.0,10.0,9.0,9.0,96.0
1753,19173256,,,,,,,
1754,19319,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1755,19530460,9.0,9.0,10.0,10.0,9.0,9.0,92.0
1756,19587471,9.0,10.0,9.0,10.0,8.0,10.0,95.0
1757,19592057,,,,,,,
1758,19768051,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1759,19781115,,,,,,,
1760,19901356,9.0,9.0,10.0,10.0,10.0,9.0,91.0
1761,19907902,,,,,,,
1762,19847790,9.0,9.0,10.0,10.0,8.0,9.0,88.0
1763,19862007,,,,,,,
1764,19865325,,,,,,,
1765,18594608,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1766,18607563,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1767,18780832,10.0,9.0,9.0,10.0,10.0,10.0,93.0
1768,18905958,6.0,6.0,6.0,8.0,9.0,6.0,60.0
1769,19005784,9.0,9.0,10.0,9.0,9.0,9.0,93.0
1770,19030572,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1771,19050582,10.0,10.0,10.0,10.0,10.0,9.0,96.0
1772,19056339,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1773,19060682,,,,,,,
1774,19101306,9.0,9.0,10.0,10.0,10.0,9.0,92.0
1775,19572281,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1776,19677006,10.0,10.0,10.0,9.0,10.0,9.0,92.0
1777,19786915,9.0,9.0,10.0,10.0,9.0,9.0,89.0
1778,19800005,9.0,10.0,10.0,10.0,10.0,10.0,100.0
1779,19815841,9.0,9.0,10.0,9.0,9.0,9.0,89.0
1780,19821682,9.0,8.0,9.0,10.0,10.0,9.0,89.0
1781,19830008,10.0,9.0,10.0,10.0,10.0,10.0,97.0
1782,19877430,9.0,9.0,10.0,10.0,9.0,9.0,92.0
1783,19933161,10.0,10.0,10.0,10.0,10.0,9.0,93.0
1784,18255921,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1785,18250284,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1786,18338274,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1787,186655,10.0,10.0,10.0,10.0,9.0,10.0,95.0
1788,19028601,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1789,19036802,10.0,8.0,10.0,10.0,9.0,9.0,91.0
1790,19057068,,,,,,,
1791,19199353,9.0,9.0,9.0,9.0,10.0,9.0,85.0
1792,19273862,10.0,9.0,10.0,10.0,10.0,10.0,86.0
1793,19376053,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1794,1940174,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1795,19499999,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1796,19550665,9.0,9.0,10.0,10.0,9.0,10.0,89.0
1797,19574869,9.0,8.0,10.0,10.0,10.0,9.0,89.0
1798,19599721,9.0,9.0,10.0,10.0,10.0,10.0,91.0
1799,19961067,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1800,19576456,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1801,19681765,,,,,,,
1802,19684176,,,,,,,
1803,19113128,9.0,8.0,8.0,8.0,10.0,9.0,85.0
1804,19172215,8.0,9.0,9.0,8.0,10.0,9.0,90.0
1805,19217460,9.0,8.0,9.0,9.0,8.0,9.0,77.0
1806,1931341,,,,,,,
1807,19326382,,,,,,,
1808,19340381,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1809,19592720,9.0,9.0,9.0,9.0,8.0,9.0,87.0
1810,19865003,10.0,9.0,10.0,10.0,10.0,9.0,92.0
1811,19952004,9.0,8.0,9.0,10.0,10.0,9.0,89.0
1812,18312333,8.0,6.0,6.0,6.0,10.0,8.0,80.0
1813,18358621,10.0,9.0,10.0,10.0,10.0,9.0,98.0
1814,18375815,9.0,10.0,9.0,10.0,8.0,9.0,90.0
1815,18543540,,,,,,,
1816,1858521,10.0,9.0,10.0,10.0,10.0,9.0,100.0
1817,18675215,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1818,1882020,9.0,9.0,10.0,10.0,9.0,10.0,91.0
1819,19220298,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1820,19221893,8.0,9.0,9.0,9.0,9.0,9.0,80.0
1821,1925045,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1822,19430825,,,,,,,
1823,19494546,,,,,,,
1824,19550563,10.0,10.0,10.0,10.0,9.0,9.0,95.0
1825,19664709,8.0,7.0,9.0,8.0,8.0,8.0,79.0
1826,19692712,10.0,10.0,6.0,8.0,10.0,8.0,100.0
1827,19746798,10.0,10.0,10.0,8.0,10.0,10.0,100.0
1828,1975244,10.0,9.0,10.0,10.0,10.0,10.0,95.0
1829,19768922,10.0,8.0,10.0,10.0,10.0,10.0,80.0
1830,19660411,10.0,9.0,10.0,10.0,9.0,9.0,92.0
1831,19699590,9.0,10.0,9.0,9.0,10.0,9.0,92.0
1832,19718664,10.0,9.0,10.0,10.0,9.0,10.0,80.0
1833,19741944,9.0,6.0,9.0,9.0,9.0,9.0,80.0
1834,19760228,9.0,8.0,10.0,10.0,10.0,10.0,100.0
1835,19820634,10.0,9.0,9.0,10.0,8.0,9.0,91.0
1836,19830549,,,,,,,
1837,19877706,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1838,19914589,9.0,8.0,9.0,9.0,10.0,9.0,89.0
1839,19928786,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1840,19963866,9.0,9.0,9.0,9.0,8.0,8.0,88.0
1841,19967176,,,,,,,
1842,19838729,9.0,9.0,10.0,10.0,10.0,9.0,88.0
1843,1989972,10.0,9.0,10.0,10.0,8.0,9.0,94.0
1844,1995143,10.0,10.0,10.0,10.0,10.0,8.0,80.0
1845,19271040,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1846,19348489,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1847,1936633,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1848,19428531,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1849,19453414,,,,,,,
1850,19468798,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1851,19508342,,,,,,,
1852,19530827,,,,,,,
1853,19568889,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1854,19767681,,,,,,,
1855,19779206,8.0,6.0,10.0,10.0,10.0,10.0,80.0
1856,19779316,10.0,10.0,9.0,10.0,10.0,10.0,100.0
1857,1979960,10.0,9.0,10.0,10.0,10.0,10.0,90.0
1858,18252479,10.0,10.0,10.0,10.0,9.0,9.0,100.0
1859,18253668,10.0,10.0,10.0,10.0,10.0,9.0,95.0
1860,18369887,10.0,10.0,10.0,10.0,9.0,10.0,98.0
1861,1852730,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1862,18700419,,,,,,,
1863,18707992,10.0,10.0,9.0,10.0,10.0,10.0,96.0
1864,18712467,10.0,9.0,9.0,9.0,9.0,9.0,89.0
1865,18908638,10.0,10.0,10.0,10.0,9.0,10.0,97.0
1866,18925556,,,,,,,
1867,19068240,10.0,9.0,10.0,10.0,10.0,9.0,92.0
1868,19070513,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1869,19080306,10.0,10.0,10.0,10.0,9.0,10.0,97.0
1870,1912695,8.0,8.0,9.0,9.0,10.0,8.0,81.0
1871,19825963,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1872,19830476,,,,,,,
1873,1984069,8.0,6.0,9.0,10.0,10.0,9.0,85.0
1874,19906012,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1875,19920988,9.0,7.0,10.0,10.0,9.0,8.0,80.0
1876,1920293,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1877,19254909,9.0,9.0,10.0,10.0,9.0,9.0,83.0
1878,19296654,,,,,,,
1879,19313670,10.0,10.0,10.0,10.0,9.0,10.0,96.0
1880,19323111,9.0,9.0,9.0,10.0,9.0,8.0,93.0
1881,19359010,,,,,,,
1882,19508741,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1883,19547449,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1884,19592028,10.0,9.0,10.0,10.0,9.0,10.0,92.0
1885,1960400,,,,,,,
1886,19610618,,,,,,,
1887,19641701,10.0,9.0,9.0,10.0,9.0,9.0,93.0
1888,19680142,9.0,7.0,10.0,9.0,9.0,9.0,87.0
1889,19691986,10.0,9.0,10.0,10.0,10.0,9.0,95.0
1890,19803430,9.0,8.0,10.0,9.0,9.0,8.0,83.0
1891,19990097,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1892,19984692,10.0,10.0,10.0,10.0,9.0,10.0,96.0
1893,20019449,10.0,9.0,10.0,10.0,10.0,10.0,96.0
1894,20055406,,,,,,,
1895,19981253,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1896,20045679,10.0,10.0,10.0,10.0,9.0,9.0,100.0
1897,20015668,,,,,,,
1898,20050561,,,,,,,
1899,20006537,,,,,,,
1900,20035273,8.0,8.0,9.0,8.0,9.0,8.0,78.0
1901,19985872,9.0,9.0,10.0,9.0,10.0,9.0,91.0
1902,19995621,4.0,5.0,8.0,6.0,8.0,6.0,50.0
1903,19993317,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1904,20049287,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1905,19981877,10.0,10.0,10.0,9.0,8.0,7.0,100.0
1906,20038668,9.0,9.0,10.0,10.0,9.0,9.0,90.0
1907,2002611,10.0,9.0,10.0,10.0,9.0,9.0,88.0
1908,20030871,10.0,9.0,10.0,10.0,10.0,10.0,97.0
1909,20055551,9.0,7.0,10.0,10.0,10.0,9.0,91.0
1910,20007497,,,,,,,
1911,20044641,6.0,6.0,9.0,6.0,6.0,5.0,70.0
1912,20057865,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1913,20088771,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1914,20139359,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1915,20121488,,,,,,,
1916,20061602,9.0,9.0,9.0,9.0,10.0,9.0,88.0
1917,20172538,8.0,9.0,6.0,9.0,7.0,10.0,87.0
1918,2019384,9.0,8.0,9.0,9.0,10.0,9.0,86.0
1919,20127052,,,,,,,
1920,2015101,,,,,,,
1921,20116519,10.0,10.0,10.0,10.0,10.0,10.0,94.0
1922,20088277,9.0,10.0,9.0,10.0,9.0,9.0,87.0
1923,20081484,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1924,20080108,6.0,6.0,10.0,8.0,6.0,6.0,60.0
1925,20159382,,,,,,,
1926,20071164,9.0,9.0,10.0,10.0,9.0,9.0,88.0
1927,20164905,10.0,10.0,10.0,10.0,10.0,9.0,100.0
1928,20188349,10.0,8.0,9.0,9.0,10.0,9.0,91.0
1929,20071436,10.0,10.0,10.0,10.0,9.0,9.0,98.0
1930,20154076,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1931,20112687,,,,,,,
1932,20135359,10.0,10.0,8.0,8.0,10.0,10.0,100.0
1933,20180729,,,,,,,
1934,20181414,10.0,10.0,10.0,10.0,10.0,9.0,98.0
1935,20157105,10.0,7.0,8.0,10.0,10.0,10.0,90.0
1936,20275670,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1937,20240485,,,,,,,
1938,20211255,10.0,8.0,10.0,10.0,10.0,10.0,100.0
1939,20286842,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1940,2034021,,,,,,,
1941,20206764,10.0,10.0,10.0,10.0,10.0,9.0,99.0
1942,20309202,10.0,9.0,10.0,10.0,10.0,10.0,93.0
1943,20353402,9.0,9.0,10.0,10.0,10.0,9.0,93.0
1944,20503770,10.0,10.0,10.0,10.0,10.0,9.0,100.0
1945,20450522,10.0,10.0,10.0,10.0,10.0,10.0,97.0
1946,20517090,,,,,,,
1947,20530202,,,,,,,
1948,20522971,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1949,20241972,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1950,20521331,10.0,8.0,10.0,10.0,8.0,10.0,100.0
1951,20239903,,,,,,,
1952,20264769,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1953,20228390,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1954,20234554,9.0,8.0,9.0,8.0,8.0,8.0,76.0
1955,20374683,10.0,9.0,10.0,10.0,10.0,9.0,92.0
1956,20463831,10.0,10.0,10.0,10.0,9.0,10.0,100.0
1957,2023934,9.0,8.0,9.0,9.0,9.0,8.0,85.0
1958,2031134,10.0,9.0,10.0,10.0,9.0,9.0,95.0
1959,20312675,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1960,20413840,8.0,9.0,9.0,8.0,10.0,8.0,81.0
1961,20483790,10.0,10.0,10.0,10.0,10.0,10.0,96.0
1962,20394583,10.0,9.0,10.0,10.0,10.0,10.0,95.0
1963,20276192,,8.0,,,,,80.0
1964,20280610,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1965,20357635,10.0,10.0,10.0,10.0,10.0,9.0,100.0
1966,20362690,9.0,9.0,10.0,10.0,10.0,9.0,93.0
1967,20245250,9.0,9.0,10.0,10.0,9.0,9.0,86.0
1968,2029840,7.0,7.0,7.0,8.0,9.0,7.0,76.0
1969,20358824,10.0,10.0,9.0,10.0,9.0,9.0,89.0
1970,20494506,,,,,,,
1971,20478290,10.0,10.0,10.0,10.0,10.0,9.0,93.0
1972,20511510,8.0,8.0,9.0,9.0,10.0,8.0,83.0
1973,20530526,10.0,10.0,10.0,10.0,10.0,9.0,98.0
1974,20206015,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1975,20289023,9.0,9.0,10.0,9.0,9.0,9.0,93.0
1976,20234137,9.0,9.0,9.0,9.0,9.0,9.0,90.0
1977,20202806,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1978,20260320,10.0,10.0,10.0,10.0,10.0,9.0,87.0
1979,20275415,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1980,20307844,9.0,9.0,10.0,9.0,8.0,9.0,92.0
1981,20530001,9.0,8.0,10.0,9.0,8.0,9.0,85.0
1982,20309935,10.0,9.0,10.0,10.0,10.0,9.0,92.0
1983,20482959,,,,,,,
1984,20235027,10.0,10.0,10.0,10.0,10.0,9.0,92.0
1985,20255158,10.0,10.0,10.0,10.0,10.0,10.0,95.0
1986,20295849,10.0,9.0,10.0,10.0,10.0,10.0,99.0
1987,20397517,10.0,9.0,10.0,10.0,10.0,10.0,93.0
1988,20214521,10.0,9.0,10.0,10.0,10.0,9.0,94.0
1989,20275354,,,,,,,
1990,20287455,10.0,10.0,10.0,10.0,9.0,10.0,95.0
1991,20396803,6.0,10.0,10.0,10.0,10.0,8.0,60.0
1992,2041957,9.0,9.0,10.0,10.0,9.0,9.0,93.0
1993,20254510,10.0,10.0,10.0,10.0,10.0,10.0,100.0
1994,20330011,10.0,10.0,10.0,10.0,9.0,9.0,94.0
1995,20354056,10.0,10.0,10.0,10.0,9.0,10.0,100.0
1996,20399030,10.0,10.0,10.0,9.0,10.0,9.0,93.0
1997,20399277,10.0,10.0,9.0,10.0,10.0,10.0,98.0
1998,20455499,9.0,9.0,10.0,10.0,9.0,9.0,93.0
1999,20492711,,,,,,,
2000,20588113,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2001,20672298,9.0,9.0,10.0,9.0,10.0,9.0,81.0
2002,20567444,10.0,9.0,9.0,10.0,10.0,10.0,96.0
2003,2059723,,,,,,,
2004,20597925,10.0,10.0,10.0,10.0,8.0,10.0,100.0
2005,20645080,10.0,9.0,10.0,10.0,9.0,9.0,89.0
2006,20580703,8.0,10.0,10.0,8.0,8.0,6.0,80.0
2007,20532252,,,,,,,
